Term,Ont,N,DE,P.DE
neuron differentiation,BP,1365,168,3.8608700861232424e-021
plasma membrane part,CC,2985,291,1.6375333164431615e-20
axon,CC,606,98,1.678649127582184e-20
synapse part,CC,938,129,2.5300444625662082e-20
plasma membrane bounded cell projection morphogenesis,BP,662,103,3.121302662754506e-20
cell projection morphogenesis,BP,666,103,4.899075819873897e-20
neuron projection morphogenesis,BP,648,101,6.524742855388388e-20
somatodendritic compartment,CC,843,118,2.9739286410597102e-19
nervous system development,BP,2375,234,4.162525673723782e-27
cell periphery,CC,5756,435,1.5190767134421182e-26
plasma membrane,CC,5637,426,8.643736562323713e-26
neuron part,CC,1729,185,3.135093250142475e-25
cell projection organization,BP,1534,166,4.469552211275741e-23
neurogenesis,BP,1623,170,4.1137888996519225e-22
cell communication,BP,6647,467,8.160028376804969e-22
plasma membrane bounded cell projection organization,BP,1497,160,1.1332114873964694e-21
signaling,BP,6620,462,7.69017496465627e-21
synapse,CC,1171,134,1.0103979619307707e-20
generation of neurons,BP,1524,158,4.40828789889772e-20
synaptic membrane,CC,432,71,1.4948540654947323e-19
plasma membrane part,CC,2985,251,2.4126096329353733e-19
somatodendritic compartment,CC,843,105,5.806637977831875e-19
neuron projection,CC,1312,140,6.880402768990143e-19
synapse part,CC,938,112,9.024953130766039e-19
neuron differentiation,BP,1365,143,1.4196700146518655e-18
membrane part,CC,6939,470,1.5080321496850043e-18
cell projection,CC,2178,197,2.7928978919412703e-18
neuron development,BP,1110,123,6.4072440357339054e-18
neuron part,CC,1729,285,7.656236618740194e-40
nervous system development,BP,2375,343,6.172553799623653e-36
neuron projection,CC,1312,220,1.8449359304279997e-31
synapse,CC,1171,203,5.68137545572636e-31
somatodendritic compartment,CC,843,164,7.396832486032982e-31
cytoplasm,CC,11625,1079,2.422079159208685e-30
synapse part,CC,938,174,4.153003964132139e-30
neurogenesis,BP,1623,249,1.744409006389191e-29
axon,CC,606,131,2.600021121721542e-29
neuron development,BP,1110,191,1.0827965494568756e-28
neuron projection development,BP,978,175,2.4680483682634006e-28
generation of neurons,BP,1524,235,4.330295241054281e-28
neuron differentiation,BP,1365,217,1.04416120574531e-27
cytoplasmic part,CC,9735,928,1.501744962207382e-26
membrane,CC,9495,910,1.6142582059266156e-26
synaptic membrane,CC,432,102,3.707688490266428e-26
cell projection morphogenesis,BP,666,132,1.0607801997636992e-25
plasma membrane bounded cell projection morphogenesis,BP,662,131,1.9179703449872164e-25
cell projection organization,BP,1534,229,2.344787089609371e-25
plasma membrane bounded cell projection organization,BP,1497,225,2.621695161654234e-25
neuron part,CC,1729,294,5.5933029178704884e-42
nervous system development,BP,2375,359,4.775721553219537e-40
neuron projection,CC,1312,234,2.5145125496240934e-36
synapse,CC,1171,214,1.0205107931896106e-34
somatodendritic compartment,CC,843,172,7.5225476764752245e-34
synapse part,CC,938,181,2.325857275398467e-32
axon,CC,606,136,3.397092374383574e-31
neuron projection development,BP,978,181,5.4367965659931456e-30
cell part morphogenesis,BP,685,143,2.969857883883516e-29
cell projection morphogenesis,BP,666,140,5.672002443759948e-29
plasma membrane bounded cell projection morphogenesis,BP,662,139,1.0245610337420588e-28
neuron development,BP,1110,192,6.4470605411323735e-28
neuron projection morphogenesis,BP,648,135,1.4925841264311509e-27
neurogenesis,BP,1623,247,3.072664745097293e-27
generation of neurons,BP,1524,236,4.412578365306132e-27
neuron differentiation,BP,1365,217,2.13530150761037e-26
cell projection,CC,2178,301,4.182607515971759e-26
synaptic membrane,CC,432,103,5.227151538070843e-26
plasma membrane bounded cell projection,CC,2103,293,6.032350511375875e-26
plasma membrane bounded cell projection organization,BP,1497,229,1.6529831430982505e-25
regulation of nucleobase-containing compound metabolic process,BP,4140,521,3.2293395675816825e-43
nucleic acid binding,MF,4349,539,4.8243460745262835e-43
regulation of RNA metabolic process,BP,3822,489,5.810038817720019e-42
binding,MF,15267,1314,1.8945529422505266e-40
regulation of cellular metabolic process,BP,6305,695,2.869760187560661e-40
regulation of macromolecule biosynthetic process,BP,4138,510,2.0076306502949186e-39
regulation of cellular biosynthetic process,BP,4325,524,1.3363430762002976e-38
regulation of nitrogen compound metabolic process,BP,6063,670,1.4876931403097206e-38
regulation of biosynthetic process,BP,4404,530,2.644588683350138e-38
nucleic acid metabolic process,BP,5735,642,3.58751525107136e-38
macromolecule biosynthetic process,BP,5114,589,9.720585922150337e-38
DNA binding,MF,2518,354,3.463635628109351e-37
regulation of primary metabolic process,BP,6233,679,4.37055020940014e-37
regulation of cellular macromolecule biosynthetic process,BP,3998,489,1.6558839255426346e-36
RNA biosynthetic process,BP,3733,463,1.0728052874486975e-35
"transcription, DNA-templated",BP,3668,457,1.226142758031172e-35
nucleic acid-templated transcription,BP,3716,461,1.5523620517278486e-35
"regulation of transcription, DNA-templated",BP,3506,442,1.658922250873354e-35
intracellular organelle,CC,13294,1181,2.4477608350189845e-35
regulation of RNA biosynthetic process,BP,3576,447,4.667907011421462e-35
detection of chemical stimulus involved in sensory perception of smell,BP,427,245,7.185448903769445e-257
olfactory receptor activity,MF,427,245,7.185448903769445e-257
sensory perception of smell,BP,454,246,2.5167511138700027e-249
detection of chemical stimulus involved in sensory perception,BP,477,249,4.721017398901666e-247
detection of chemical stimulus,BP,512,250,2.2526717845345287e-238
sensory perception of chemical stimulus,BP,526,250,1.6030645291037742e-234
detection of stimulus involved in sensory perception,BP,531,250,3.5050814542789113e-233
detection of stimulus,BP,691,252,1.1976053981789247e-200
G protein-coupled receptor activity,MF,866,255,3.022251251060671e-176
sensory perception,BP,977,257,4.384136348765777e-164
transmembrane signaling receptor activity,MF,1277,258,3.681254275471551e-134
G protein-coupled receptor signaling pathway,BP,1371,259,2.9624368711848277e-127
nervous system process,BP,1437,260,4.76570469298385e-123
signaling receptor activity,MF,1484,260,1.5887959170799757e-119
molecular transducer activity,MF,1538,260,1.1976164316173037e-115
system process,BP,2216,269,6.402833620079784e-85
odorant binding,MF,102,67,2.519090006013637e-73
keratinization,BP,224,74,2.28997157499106e-52
keratinocyte differentiation,BP,305,79,6.370608230317838e-47
multicellular organismal process,BP,7751,448,1.2489660500110944e-45
detection of chemical stimulus involved in sensory perception of smell,BP,427,6,8.060697052619462e-7
olfactory receptor activity,MF,427,6,8.060697052619462e-7
sensory perception of smell,BP,454,6,1.1523339132048e-6
detection of chemical stimulus involved in sensory perception,BP,477,6,1.5359652583559802e-6
detection of chemical stimulus,BP,512,6,2.3158953904996276e-6
sensory perception of chemical stimulus,BP,526,6,2.7071192992559447e-6
detection of stimulus involved in sensory perception,BP,531,6,2.859303650842717e-6
detection of stimulus,BP,691,6,1.2965238412903493e-5
G protein-coupled receptor activity,MF,866,6,4.6455637976570107e-005
type I interferon receptor binding,MF,17,2,8.748824659806918e-5
sensory perception,BP,977,6,9.10504515638539e-5
positive regulation of peptidyl-serine phosphorylation of STAT protein,BP,21,2,1.3482867068752934e-4
regulation of peptidyl-serine phosphorylation of STAT protein,BP,23,2,1.622779778856658e-4
serine phosphorylation of STAT protein,BP,27,2,2.2469761469698225e-4
multicellular organismal process,BP,7751,14,2.2614780878436788e-4
natural killer cell activation involved in immune response,BP,32,2,3.167477143731951e-4
transmembrane signaling receptor activity,MF,1277,6,3.948160667176004e-4
G protein-coupled receptor signaling pathway,BP,1371,6,5.783617158478836e-4
response to exogenous dsRNA,BP,46,2,6.564568345949181e-4
nervous system process,BP,1437,6,7.432231513444507e-4
endoplasmic reticulum lumen,CC,309,24,2.0627649744929858e-18
extracellular matrix structural constituent,MF,163,18,9.689453206908624e-17
extracellular matrix organization,BP,368,24,1.1341895925819092e-16
extracellular structure organization,BP,422,25,2.3445030183211845e-16
collagen-containing extracellular matrix,CC,406,23,1.0790690906969863e-14
extracellular matrix structural constituent conferring tensile strength,MF,41,10,1.9957342169897174e-13
cell adhesion,BP,1420,38,3.7992318233928073e-13
biological adhesion,BP,1427,38,4.4212519436466437e-13
extracellular matrix,CC,526,23,2.413019350976644e-12
anatomical structure morphogenesis,BP,2735,52,3.779151691372455e-12
basement membrane,CC,95,11,6.626561825925267e-11
anatomical structure formation involved in morphogenesis,BP,1173,31,1.210287862970285e-10
collagen trimer,CC,87,10,5.413099439717883e-10
multicellular organism development,BP,5491,72,2.3562495009610257e-9
extracellular matrix component,CC,51,8,2.4156704396135595e-9
anatomical structure development,BP,5988,76,2.507101832327484e-9
system development,BP,4918,67,2.806554169911259e-9
animal organ development,BP,3583,55,2.845619699043975e-9
blood vessel development,BP,761,23,3.5073607933969712e-9
vasculature development,BP,792,23,7.430554601814893e-9
heterocyclic compound binding,MF,6241,64,5.176283647340716e-10
organic cyclic compound binding,MF,6328,64,9.706612401104032e-10
nucleic acid binding,MF,4349,51,1.5432638463419566e-9
transcription regulator activity,MF,2053,30,1.556232248644066e-7
DNA binding,MF,2518,32,1.2458666983590847e-6
DNA-binding transcription factor activity,MF,1699,25,1.958987532732824e-6
RNA metabolic process,BP,5206,50,2.0524294585181093e-6
"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,1600,24,2.3615866334704032e-6
nucleobase-containing compound metabolic process,BP,6411,57,2.752652748396688e-6
nucleus,CC,7932,65,4.9210081361282135e-6
regulation of nucleobase-containing compound metabolic process,BP,4140,42,6.0314798387804245e-6
heterocycle metabolic process,BP,6570,57,6.408198780313025e-6
nucleic acid metabolic process,BP,5735,52,6.615234418908842e-6
macromolecule biosynthetic process,BP,5114,48,7.748244740531141e-6
cellular macromolecule biosynthetic process,BP,4961,47,8.027130064758735e-6
cellular aromatic compound metabolic process,BP,6615,57,8.081018297055502e-6
regulation of RNA metabolic process,BP,3822,39,1.381983234215368e-5
intracellular membrane-bounded organelle,CC,11488,82,1.3836102299022226e-5
gene expression,BP,6585,56,1.651450427600884e-5
binding,MF,15267,98,1.8146705083225026e-5
ribosomal subunit,CC,190,91,6.441589985833674e-68
structural constituent of ribosome,MF,202,87,5.224883475808992e-60
ribosome,CC,272,97,9.767600558893043e-58
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,120,65,3.527880768995721e-53
cytosolic ribosome,CC,112,63,5.665467096332938e-53
cotranslational protein targeting to membrane,BP,109,62,1.4654008038482433e-52
SRP-dependent cotranslational protein targeting to membrane,BP,105,61,1.6538194569481544e-52
viral transcription,BP,177,73,8.371696211110967e-49
establishment of protein localization to endoplasmic reticulum,BP,122,62,1.7066503985576994e-48
protein targeting to ER,BP,118,61,2.5735776837692512e-48
translational initiation,BP,193,75,7.068620215232815e-48
viral gene expression,BP,191,74,3.882799015293246e-47
protein localization to endoplasmic reticulum,BP,147,65,6.9878399694629825e-46
large ribosomal subunit,CC,121,59,7.826986206145572e-45
nuclear-transcribed mRNA catabolic process,BP,207,74,3.1142309351221073e-44
translation,BP,714,132,1.0693968080937218e-41
mRNA catabolic process,BP,364,93,2.2769834055260447e-41
peptide biosynthetic process,BP,739,132,5.2792074925974666e-40
RNA catabolic process,BP,397,95,1.1967513543593038e-39
intracellular organelle part,CC,9811,678,4.22535425886625e-39
nucleus,CC,7932,2003,4.998456398923028e-188
nucleic acid binding,MF,4349,1333,1.565684721697055e-178
nucleic acid metabolic process,BP,5735,1577,1.705607513759602e-167
nucleobase-containing compound metabolic process,BP,6411,1688,3.406044882948811e-162
heterocycle metabolic process,BP,6570,1705,4.418755436164985e-157
cellular aromatic compound metabolic process,BP,6615,1712,1.1546147541544086e-156
nucleoplasm,CC,3512,1104,4.5792500129477585e-149
regulation of nucleobase-containing compound metabolic process,BP,4140,1232,7.86859414340562e-149
heterocyclic compound binding,MF,6241,1625,2.3870430079995973e-147
organic cyclic compound metabolic process,BP,6839,1730,3.133119507292771e-147
organic cyclic compound binding,MF,6328,1637,8.3626882307814965e-146
intracellular part,CC,15063,2912,3.367623987956015e-142
DNA binding,MF,2518,874,8.439465164016643e-142
intracellular,CC,15073,2912,1.5799636939572016e-141
cellular nitrogen compound metabolic process,BP,7161,1768,1.1196725538568587e-139
intracellular membrane-bounded organelle,CC,11488,2439,3.7051483392382856e-137
RNA metabolic process,BP,5206,1412,8.401240051122232e-137
regulation of RNA metabolic process,BP,3822,1133,3.548102054219725e-132
cellular macromolecule metabolic process,BP,8352,1944,2.8511166025125644e-130
regulation of cellular macromolecule biosynthetic process,BP,3998,1157,5.572104767374748e-127
nucleus,CC,7932,1770,3.1233758237050546e-118
nucleic acid binding,MF,4349,1158,1.6618483502852075e-116
DNA binding,MF,2518,790,3.1405384583590396e-112
regulation of nucleobase-containing compound metabolic process,BP,4140,1102,4.286191692521482e-109
nucleic acid metabolic process,BP,5735,1385,1.4158780905507165e-108
nucleobase-containing compound metabolic process,BP,6411,1484,9.423992642214171e-103
regulation of RNA metabolic process,BP,3822,1025,1.0941185447662856e-101
heterocycle metabolic process,BP,6570,1505,9.427319119096276e-101
cellular aromatic compound metabolic process,BP,6615,1506,2.2163547430387795e-98
heterocyclic compound binding,MF,6241,1436,1.832973419580073e-95
nucleic acid-templated transcription,BP,3716,990,1.9388544960707798e-95
RNA biosynthetic process,BP,3733,993,2.336040115133109e-95
"transcription, DNA-templated",BP,3668,979,1.232855956854759e-94
organic cyclic compound metabolic process,BP,6839,1532,1.698317624583611e-94
nucleobase-containing compound biosynthetic process,BP,4278,1089,1.903841555578593e-93
organic cyclic compound binding,MF,6328,1444,4.097746064143817e-93
heterocycle biosynthetic process,BP,4341,1099,6.966858161572066e-93
regulation of cellular macromolecule biosynthetic process,BP,3998,1036,8.634006594631478e-93
aromatic compound biosynthetic process,BP,4351,1100,1.4398678078425767e-92
transcription by RNA polymerase II,BP,2818,808,6.215681206240297e-92
catalytic complex,CC,1370,197,9.924921667478405e-30
nucleoplasm,CC,3512,370,1.6093324194365019e-27
organelle organization,BP,3885,383,6.202033134039604e-23
nucleoplasm part,CC,1126,158,1.1803602107919917e-22
intracellular membrane-bounded organelle,CC,11488,875,3.804261238906763e-21
intracellular,CC,15073,1072,5.60129191723506e-20
intracellular part,CC,15063,1071,7.671541910770048e-20
intracellular organelle,CC,13294,973,1.5144609000583588e-19
intracellular organelle part,CC,9811,765,3.9229794801721976e-19
binding,MF,15267,1078,9.429830413654994e-19
organelle,CC,14144,1017,1.1525534639058595e-18
organelle part,CC,10112,781,1.479222336205873e-18
protein binding,MF,11807,883,1.5321455625718666e-18
nuclear lumen,CC,4594,417,2.4705480338634507e-18
membrane-bounded organelle,CC,13019,952,3.262745950051637e-18
chromatin organization,BP,800,115,1.9789812962954914e-17
cellular component organization,BP,6512,544,3.4119801074814884e-017
cellular component organization or biogenesis,BP,6697,556,4.053881669740812e-17
chromosome organization,BP,1230,153,5.980341720763222e-17
nuclear part,CC,5023,441,7.073663236472848e-17
cellular protein localization,BP,1872,14,6.576259592775186e-5
cellular macromolecule localization,BP,1883,14,7.010850123872968e-5
regulation of intracellular protein transport,BP,225,5,1.781011978257389e-4
dendritic spine head,CC,9,2,1.9147473434598795e-4
cellular localization,BP,2927,17,2.086015603183267e-4
extracellular matrix,CC,526,7,2.0890487408670077e-4
extracellular matrix organization,BP,368,6,2.0929007095770615e-4
regulation of cilium assembly,BP,56,3,3.0660009207260824e-4
extracellular structure organization,BP,422,6,4.3503675712804155e-4
positive regulation of intracellular protein transport,BP,153,4,4.506173988377886e-4
protein-containing complex localization,BP,281,5,4.951267326105445e-4
amide transport,BP,2065,13,7.000579839967729e-4
regulation of plasma membrane bounded cell projection assembly,BP,175,4,7.464891432611964e-4
regulation of cell projection assembly,BP,177,4,7.788428158744933e-4
nitrogen compound transport,BP,2374,14,7.955148140033637e-4
positive regulation of cellular protein localization,BP,324,5,9.405921410061494e-4
protein localization,BP,2765,15,0.001172019197501451
plasma membrane tubulation,BP,22,2,0.0012049796594074743
regulation of cellular protein localization,BP,524,6,0.0013417609230801956
regulation of carbohydrate metabolic process,BP,206,4,0.0013664801562538315
nucleoplasm,CC,3512,371,1.1241212186576336e-66
nucleus,CC,7932,595,6.949701126783232e-62
nucleic acid binding,MF,4349,396,6.238916232012702e-54
nuclear part,CC,5023,430,2.3376945608253273e-52
nuclear lumen,CC,4594,402,2.8832886242172366e-50
cellular macromolecule metabolic process,BP,8352,587,3.757708108319579e-49
regulation of nucleobase-containing compound metabolic process,BP,4140,373,1.1634966556033175e-48
nucleoplasm part,CC,1126,170,3.257337536849248e-47
intracellular membrane-bounded organelle,CC,11488,714,4.286422905258082e-47
DNA binding,MF,2518,271,4.363128395356999e-47
intracellular organelle,CC,13294,780,7.396663111929966e-47
nucleic acid metabolic process,BP,5735,453,7.662866699892217e-46
intracellular part,CC,15063,832,1.7496751034764337e-43
intracellular,CC,15073,832,2.6683178126875277e-43
nucleobase-containing compound metabolic process,BP,6411,481,3.0827987826731947e-43
regulation of RNA metabolic process,BP,3822,342,7.418711949527042e-43
nucleic acid-templated transcription,BP,3716,333,1.3922165217802416e-41
"transcription, DNA-templated",BP,3668,330,1.7293412547864127e-41
RNA biosynthetic process,BP,3733,333,3.780439038773026e-41
organelle,CC,14144,798,4.5910226578703087e-41
nucleus,CC,7932,2083,2.978085789150098e-205
nucleoplasm,CC,3512,1217,4.2062742267374955e-198
nucleic acid binding,MF,4349,1329,6.133716430059593e-163
nuclear part,CC,5023,1461,1.7788331903838902e-161
nuclear lumen,CC,4594,1371,3.4651848762800325e-159
intracellular membrane-bounded organelle,CC,11488,2530,1.1645115825607785e-150
nucleic acid metabolic process,BP,5735,1563,1.4808269177221492e-145
nucleobase-containing compound metabolic process,BP,6411,1688,1.52290587896862e-145
intracellular part,CC,15063,2993,3.108411303293856e-144
intracellular,CC,15073,2994,3.9789357235113054e-144
intracellular organelle,CC,13294,2769,4.7386300310616624e-144
heterocycle metabolic process,BP,6570,1703,1.3136670486590882e-139
cellular aromatic compound metabolic process,BP,6615,1711,1.4691178497946744e-139
heterocyclic compound binding,MF,6241,1630,4.912705435170729e-134
organic cyclic compound metabolic process,BP,6839,1734,2.0819578210828818e-132
organic cyclic compound binding,MF,6328,1640,1.3692796309945017e-131
regulation of nucleobase-containing compound metabolic process,BP,4140,1218,1.2830872295241793e-130
cellular nitrogen compound metabolic process,BP,7161,1769,1.4615168758073653e-123
organelle,CC,14144,2831,1.4678126839004443e-119
intracellular organelle lumen,CC,5740,1500,1.1714691014254287e-118
centralspindlin complex,CC,3,1,8.783486556127595e-4
meiotic gene conversion,BP,3,1,8.783486556127595e-4
gene conversion,BP,4,1,0.0011709886315982576
male meiosis chromosome segregation,BP,4,1,0.0011709886315982576
actomyosin contractile ring assembly,BP,6,1,0.0017560543034532694
assembly of actomyosin apparatus involved in cytokinesis,BP,6,1,0.0017560543034532694
chiasma assembly,BP,6,1,0.0017560543034532694
actomyosin contractile ring organization,BP,7,1,0.00204848002721969
mitotic spindle midzone assembly,BP,7,1,0.00204848002721969
central element,CC,8,1,0.002340834361472699
nuclear chromosome segregation,BP,262,2,0.0023622026628048343
mitotic spindle elongation,BP,9,1,0.002633117320155698
protein-glutamine gamma-glutamyltransferase activity,MF,9,1,0.002633117320155698
spindle elongation,BP,10,1,0.0029253289172107566
spindle midzone assembly,BP,10,1,0.0029253289172107566
regulation of attachment of spindle microtubules to kinetochore,BP,12,1,0.003509538082188013
chromosome segregation,BP,321,2,0.0035210744455021654
sulfate transport,BP,17,1,0.0049688131416230075
resolution of meiotic recombination intermediates,BP,18,1,0.005260454347287169
"transferase activity, transferring amino-acyl groups",MF,18,1,0.005260454347287169
nucleoplasm,CC,3512,709,9.634267941733474e-143
nucleus,CC,7932,1120,2.6256435481786956e-129
nuclear part,CC,5023,844,7.41112686887687e-126
nuclear lumen,CC,4594,784,2.8034854500966054e-117
nucleobase-containing compound metabolic process,BP,6411,945,2.0545183602922794e-108
nucleic acid binding,MF,4349,741,4.0036918240794956e-108
nucleic acid metabolic process,BP,5735,879,2.5393231061994017e-107
heterocycle metabolic process,BP,6570,953,3.879858982947871e-105
cellular aromatic compound metabolic process,BP,6615,953,3.910486338192956e-103
organic cyclic compound metabolic process,BP,6839,961,2.966662929227465e-97
chromosome organization,BP,1230,335,4.169181839911967e-95
cellular nitrogen compound metabolic process,BP,7161,983,4.3320231010078207e-94
intracellular membrane-bounded organelle,CC,11488,1325,1.645969904396543e-92
chromosome,CC,1075,305,6.636979022509772e-91
intracellular organelle lumen,CC,5740,841,5.743461632646096e-89
membrane-enclosed lumen,CC,5740,841,5.743461632646096e-89
organelle lumen,CC,5740,841,5.743461632646096e-89
intracellular part,CC,15063,1542,5.2075247747949486e-86
intracellular,CC,15073,1542,1.1852668477399105e-85
heterocyclic compound binding,MF,6241,880,2.591567687583788e-85
nucleoplasm,CC,3512,782,1.4835756395236389e-161
nucleus,CC,7932,1230,8.195652709078967e-145
nuclear part,CC,5023,921,2.269614448933154e-137
nuclear lumen,CC,4594,858,2.1505539600932207e-129
nucleic acid metabolic process,BP,5735,973,6.299831634496909e-124
nucleobase-containing compound metabolic process,BP,6411,1043,6.328332283938687e-124
nucleic acid binding,MF,4349,819,1.4085755674718973e-123
heterocycle metabolic process,BP,6570,1051,7.629862587262562e-120
cellular aromatic compound metabolic process,BP,6615,1053,1.3861163400120832e-118
organic cyclic compound metabolic process,BP,6839,1063,1.5691784612740644e-112
chromosome organization,BP,1230,371,1.791175454666269e-108
cellular nitrogen compound metabolic process,BP,7161,1079,4.123255522452925e-105
intracellular organelle lumen,CC,5740,924,1.0894263404505675e-99
membrane-enclosed lumen,CC,5740,924,1.0894263404505675e-99
organelle lumen,CC,5740,924,1.0894263404505675e-99
intracellular membrane-bounded organelle,CC,11488,1446,1.2032371390328132e-99
heterocyclic compound binding,MF,6241,970,4.4614315862187315e-97
organic cyclic compound binding,MF,6328,975,2.3769389549749245e-95
chromosome,CC,1075,326,4.1590053979538025e-95
intracellular part,CC,15063,1686,2.3689993547702345e-93
nucleoplasm,CC,3512,458,7.24609174959183e-115
nuclear part,CC,5023,537,3.659207474967493e-104
nucleus,CC,7932,679,3.5178977486500027e-098
nuclear lumen,CC,4594,501,1.8465295971958838e-97
chromosome,CC,1075,213,6.525077432967632e-79
intracellular organelle lumen,CC,5740,534,2.808003299826257e-78
membrane-enclosed lumen,CC,5740,534,2.808003299826257e-78
organelle lumen,CC,5740,534,2.808003299826257e-78
nucleic acid binding,MF,4349,454,3.0720462273215585e-78
nucleic acid metabolic process,BP,5735,532,2.495335799746233e-77
nucleobase-containing compound metabolic process,BP,6411,563,1.3771822276855191e-74
heterocycle metabolic process,BP,6570,567,2.488071748902995e-72
cellular aromatic compound metabolic process,BP,6615,568,1.227980830974397e-71
chromosome organization,BP,1230,214,1.8653221635239458e-68
chromosomal part,CC,951,186,2.5776051783562215e-67
intracellular membrane-bounded organelle,CC,11488,776,3.379744920700908e-66
organic cyclic compound metabolic process,BP,6839,568,9.060741101738657e-66
cellular nitrogen compound metabolic process,BP,7161,583,3.62287895516609e-65
DNA metabolic process,BP,1026,187,1.4915500562678778e-62
intracellular organelle,CC,13294,833,6.508108258820502e-61
nucleoplasm,CC,3512,453,2.885363425656005e-113
nuclear part,CC,5023,531,1.473404422959523e-102
nucleus,CC,7932,672,7.15416856685823e-97
nuclear lumen,CC,4594,495,1.0106997568788338e-95
nucleic acid metabolic process,BP,5735,529,1.0609567453052433e-77
intracellular organelle lumen,CC,5740,528,5.304142780140996e-77
membrane-enclosed lumen,CC,5740,528,5.304142780140996e-77
organelle lumen,CC,5740,528,5.304142780140996e-77
chromosome,CC,1075,209,1.5247425778120194e-76
nucleic acid binding,MF,4349,448,1.6262061345707717e-76
nucleobase-containing compound metabolic process,BP,6411,561,1.1619714395228034e-75
heterocycle metabolic process,BP,6570,564,6.918417003223595e-73
cellular aromatic compound metabolic process,BP,6615,565,3.370420458467068e-72
chromosome organization,BP,1230,211,4.5336965650104646e-67
organic cyclic compound metabolic process,BP,6839,565,2.4645253609820576e-66
cellular nitrogen compound metabolic process,BP,7161,580,8.327942459588853e-66
intracellular membrane-bounded organelle,CC,11488,769,9.052863105314436e-66
chromosomal part,CC,951,183,1.1095409239972893e-65
DNA metabolic process,BP,1026,185,9.221596590579519e-62
intracellular organelle,CC,13294,826,6.886360321024674e-61
nucleoplasm,CC,3512,459,2.693617323415651e-114
nuclear part,CC,5023,540,1.3624650878077266e-104
nucleus,CC,7932,686,1.5533323613178154e-100
nuclear lumen,CC,4594,503,2.281510401077828e-97
nucleic acid binding,MF,4349,457,8.005418996001712e-79
nucleic acid metabolic process,BP,5735,537,9.909021235817727e-79
chromosome,CC,1075,212,1.4184210877031783e-77
intracellular organelle lumen,CC,5740,535,1.7555064512145844e-77
membrane-enclosed lumen,CC,5740,535,1.7555064512145844e-77
organelle lumen,CC,5740,535,1.7555064512145844e-77
nucleobase-containing compound metabolic process,BP,6411,569,2.207611182748199e-76
heterocycle metabolic process,BP,6570,572,1.517234595500298e-73
cellular aromatic compound metabolic process,BP,6615,573,7.694089839937009e-73
chromosome organization,BP,1230,214,6.2564571213511066e-68
organic cyclic compound metabolic process,BP,6839,574,2.094287154836608e-67
cellular nitrogen compound metabolic process,BP,7161,588,3.0375067520465623e-66
intracellular membrane-bounded organelle,CC,11488,780,4.1918677571636357e-66
chromosomal part,CC,951,185,4.4475963428459e-66
DNA metabolic process,BP,1026,188,7.800756192052509e-63
intracellular organelle,CC,13294,838,3.898783742563788e-61
detection of chemical stimulus involved in sensory perception,BP,477,18,5.3425787823073585e-15
detection of chemical stimulus involved in sensory perception of smell,BP,427,17,1.4385582798788637e-14
olfactory receptor activity,MF,427,17,1.4385582798788637e-14
detection of chemical stimulus,BP,512,18,1.808388493962416e-14
sensory perception of chemical stimulus,BP,526,18,2.8721019808092996e-14
detection of stimulus involved in sensory perception,BP,531,18,3.3771276624777927e-14
sensory perception of smell,BP,454,17,3.913893391697062e-14
G protein-coupled receptor activity,MF,866,21,1.1494136386354243e-13
detection of stimulus,BP,691,19,2.4265558684139477e-13
G protein-coupled receptor signaling pathway,BP,1371,24,1.4770291258170993e-12
transmembrane signaling receptor activity,MF,1277,21,1.7923786046868568e-10
molecular transducer activity,MF,1538,22,8.217925428233848e-10
sensory perception,BP,977,18,8.290712076817471e-10
signaling receptor activity,MF,1484,21,2.7406041066171e-9
nervous system process,BP,1437,20,9.745544790817285e-9
multicellular organismal process,BP,7751,47,1.6918198325046134e-8
intermediate filament,CC,214,8,3.7635641214142244e-7
keratinization,BP,224,8,5.322143385701468e-7
intermediate filament cytoskeleton,CC,251,8,1.2541205057980047e-6
integrator complex,CC,28,4,1.7837517241277643e-6
detection of chemical stimulus involved in sensory perception of smell,BP,427,56,1.3763402365876062e-57
olfactory receptor activity,MF,427,56,1.3763402365876062e-57
sensory perception of smell,BP,454,56,4.830002813424943e-56
detection of chemical stimulus involved in sensory perception,BP,477,56,8.363040983410074e-55
detection of chemical stimulus,BP,512,56,4.853858543169505e-53
sensory perception of chemical stimulus,BP,526,56,2.2635089266397118e-52
detection of stimulus involved in sensory perception,BP,531,56,3.880401237763068e-52
detection of stimulus,BP,691,57,4.904050696754736e-47
G protein-coupled receptor activity,MF,866,56,2.519057380834522e-40
sensory perception,BP,977,57,1.1558763376915251e-38
transmembrane signaling receptor activity,MF,1277,59,1.647052321278528e-34
signaling receptor activity,MF,1484,59,6.0227482959083645e-31
G protein-coupled receptor signaling pathway,BP,1371,57,8.857774656580218e-31
molecular transducer activity,MF,1538,59,4.135865131465017e-30
nervous system process,BP,1437,57,1.0332020863859799e-29
odorant binding,MF,102,23,5.307645789499332e-29
system process,BP,2216,57,2.8327127285522406e-20
intermediate filament,CC,214,21,1.2619222300044908e-18
intermediate filament cytoskeleton,CC,251,21,3.411674397496404e-17
keratinization,BP,224,19,9.384659969530728e-16
detection of chemical stimulus involved in sensory perception of smell,BP,427,205,2.4700542470315247e-229
olfactory receptor activity,MF,427,205,2.4700542470315247e-229
