Term,Ont,N,DE,P.DE
detection of stimulus involved in sensory perception,BP,531,66,3.564733006932303e-51
detection of chemical stimulus,BP,512,65,5.872232335705707e-51
detection of stimulus,BP,691,66,9.949195799745193e-44
sensory perception,BP,977,72,2.93790213511918e-40
nervous system process,BP,1437,76,1.0085034354051932e-32
G protein-coupled receptor signaling pathway,BP,1371,67,1.564707027064833e-26
system process,BP,2216,81,4.446267104385547e-24
multicellular organismal process,BP,7751,147,1.3299753414929116e-17
keratinization,BP,224,20,5.691918931437119e-13
cellular macromolecule metabolic process,BP,8352,1209,3.5126871813174616e-82
regulation of nucleobase-containing compound metabolic process,BP,4140,741,1.1941777546573577e-78
regulation of cellular metabolic process,BP,6305,974,3.4622488954794805e-73
nucleic acid-templated transcription,BP,3716,671,5.839737154200471e-71
"transcription, DNA-templated",BP,3668,665,6.3108013106990205e-71
RNA biosynthetic process,BP,3733,671,4.3179267450101256e-70
regulation of RNA metabolic process,BP,3822,681,1.0144914467140249e-69
nucleobase-containing compound metabolic process,BP,6411,972,3.5054339514269445e-68
cellular macromolecule metabolic process,BP,8352,532,1.3315256504099754e-31
cellular macromolecule biosynthetic process,BP,4961,365,8.81562698701501e-30
macromolecule biosynthetic process,BP,5114,371,3.8721520907249716e-29
regulation of nucleobase-containing compound metabolic process,BP,4140,315,3.089609375213018e-27
nucleobase-containing compound metabolic process,BP,6411,429,4.0625513137546515e-27
nucleic acid metabolic process,BP,5735,396,4.5891559336878834e-27
organelle organization,BP,3885,789,3.1161543868633187e-72
cellular macromolecule metabolic process,BP,8352,1337,9.167702526197703e-70
organelle organization,BP,3885,766,9.785623418914892e-68
cellular macromolecule metabolic process,BP,8352,1213,9.878716179913068e-71
organelle organization,BP,3885,701,1.1466294728343632e-67
regulation of cellular component organization,BP,2507,134,4.51566185376686e-12
cell projection organization,BP,1534,94,1.104573573976251e-11
positive regulation of biological process,BP,6254,261,3.780359047447703e-11
plasma membrane bounded cell projection organization,BP,1497,90,8.935630109062458e-11
neurogenesis,BP,1623,95,1.0511880448765333e-10
generation of neurons,BP,1524,90,2.2564938235613347e-10
positive regulation of cellular process,BP,5490,232,3.6538425223983154e-10
anatomical structure development,BP,5988,248,4.25611978141163e-10
regulation of signaling,BP,3591,167,4.415358457353651e-10
positive regulation of cellular component organization,BP,1258,78,4.706686846174836e-10
neuron differentiation,BP,1365,82,7.217244845244848e-10
regulation of cell communication,BP,3542,164,9.528211789258625e-10
regulation of cellular process,BP,11022,399,1.2748312030454424e-9
anatomical structure morphogenesis,BP,2735,134,1.7197878947711393e-9
cellular macromolecule metabolic process,BP,8352,1251,7.0579661163735624e-74
organelle organization,BP,3885,716,1.1745070044885438e-67
cellular macromolecule metabolic process,BP,8352,1203,1.303947623509031e-79
organelle organization,BP,3885,674,9.638856354599421e-64
cellular macromolecule biosynthetic process,BP,4961,796,3.0650682919107687e-62
cellular nitrogen compound metabolic process,BP,7161,1034,5.900668222732292e-62
organelle organization,BP,3885,872,1.386460152174668e-76
cellular macromolecule metabolic process,BP,8352,1513,2.629793741729863e-74
nucleic acid metabolic process,BP,5735,1418,2.1465856164990186e-126
nucleobase-containing compound metabolic process,BP,6411,1527,2.423382159685578e-124
cellular macromolecule metabolic process,BP,8352,1831,2.528573357288507e-122
heterocycle metabolic process,BP,6570,1542,1.03218665994358e-119
regulation of nucleobase-containing compound metabolic process,BP,4140,1116,1.4418702934163642e-118
cellular aromatic compound metabolic process,BP,6615,1546,2.449292907475349e-118
histone displacement,BP,1,1,2.9285435376813496e-4
positive regulation of transcription involved in meiotic cell cycle,BP,1,1,2.9285435376813496e-4
regulation of transcription involved in meiotic cell cycle,BP,1,1,2.9285435376813496e-4
sexual reproduction,BP,848,3,0.0012864334296406646
polysaccharide digestion,BP,6,1,0.0017560543034532694
modulation of inhibitory postsynaptic potential,BP,7,1,0.00204848002721969
positive regulation of inhibitory postsynaptic potential,BP,7,1,0.00204848002721969
multi-organism reproductive process,BP,1016,3,0.002172098539826071
acrosomal vesicle exocytosis,BP,9,1,0.002633117320155698
multi-organism process,BP,2635,4,0.00329922771194898
calcium ion-regulated exocytosis of neurotransmitter,BP,16,1,0.004677100685786417
inhibitory postsynaptic potential,BP,17,1,0.0049688131416230075
detection of chemical stimulus involved in sensory perception of smell,BP,427,243,1.1694214637772802e-256
sensory perception of smell,BP,454,245,6.008712220044213e-251
detection of chemical stimulus involved in sensory perception,BP,477,247,4.565597053043278e-247
detection of chemical stimulus,BP,512,248,1.6522648812379483e-238
sensory perception of chemical stimulus,BP,526,249,2.6725127817945803e-236
detection of stimulus involved in sensory perception,BP,531,248,2.271661926379723e-233
detection of stimulus,BP,691,249,8.652730838454889e-200
sensory perception,BP,977,258,1.2765577427292064e-168
G protein-coupled receptor signaling pathway,BP,1371,262,1.657430434433779e-133
nervous system process,BP,1437,265,3.2062057873449645e-131
system process,BP,2216,276,1.902015470448891e-93
multicellular organismal process,BP,7751,456,2.325034139097626e-54
keratinization,BP,224,74,3.4377113463984345e-53
keratinocyte differentiation,BP,305,78,9.973457778506433e-47
nervous system development,BP,2375,265,4.476140293281086e-27
cell projection organization,BP,1534,188,1.7800306058448467e-23
neurogenesis,BP,1623,194,6.127233067078943e-23
plasma membrane bounded cell projection organization,BP,1497,183,1.032605284824104e-22
neuron development,BP,1110,149,2.2561475654039327e-22
neuron projection development,BP,978,136,7.592929489317864e-22
generation of neurons,BP,1524,183,7.814030394647058e-22
neuron differentiation,BP,1365,168,3.8608700861232424e-021
plasma membrane bounded cell projection morphogenesis,BP,662,103,3.121302662754506e-20
cell projection morphogenesis,BP,666,103,4.899075819873897e-20
neuron projection morphogenesis,BP,648,101,6.524742855388388e-20
nervous system development,BP,2375,234,4.162525673723782e-27
cell projection organization,BP,1534,166,4.469552211275741e-23
neurogenesis,BP,1623,170,4.1137888996519225e-22
cell communication,BP,6647,467,8.160028376804969e-22
plasma membrane bounded cell projection organization,BP,1497,160,1.1332114873964694e-21
signaling,BP,6620,462,7.69017496465627e-21
generation of neurons,BP,1524,158,4.40828789889772e-20
neuron differentiation,BP,1365,143,1.4196700146518655e-18
neuron development,BP,1110,123,6.4072440357339054e-18
nervous system development,BP,2375,343,6.172553799623653e-36
neurogenesis,BP,1623,249,1.744409006389191e-29
neuron development,BP,1110,191,1.0827965494568756e-28
neuron projection development,BP,978,175,2.4680483682634006e-28
generation of neurons,BP,1524,235,4.330295241054281e-28
neuron differentiation,BP,1365,217,1.04416120574531e-27
cell projection morphogenesis,BP,666,132,1.0607801997636992e-25
plasma membrane bounded cell projection morphogenesis,BP,662,131,1.9179703449872164e-25
cell projection organization,BP,1534,229,2.344787089609371e-25
plasma membrane bounded cell projection organization,BP,1497,225,2.621695161654234e-25
nervous system development,BP,2375,359,4.775721553219537e-40
neuron projection development,BP,978,181,5.4367965659931456e-30
cell part morphogenesis,BP,685,143,2.969857883883516e-29
cell projection morphogenesis,BP,666,140,5.672002443759948e-29
plasma membrane bounded cell projection morphogenesis,BP,662,139,1.0245610337420588e-28
neuron development,BP,1110,192,6.4470605411323735e-28
neuron projection morphogenesis,BP,648,135,1.4925841264311509e-27
neurogenesis,BP,1623,247,3.072664745097293e-27
generation of neurons,BP,1524,236,4.412578365306132e-27
neuron differentiation,BP,1365,217,2.13530150761037e-26
plasma membrane bounded cell projection organization,BP,1497,229,1.6529831430982505e-25
regulation of nucleobase-containing compound metabolic process,BP,4140,521,3.2293395675816825e-43
regulation of RNA metabolic process,BP,3822,489,5.810038817720019e-42
regulation of cellular metabolic process,BP,6305,695,2.869760187560661e-40
regulation of macromolecule biosynthetic process,BP,4138,510,2.0076306502949186e-39
regulation of cellular biosynthetic process,BP,4325,524,1.3363430762002976e-38
regulation of nitrogen compound metabolic process,BP,6063,670,1.4876931403097206e-38
regulation of biosynthetic process,BP,4404,530,2.644588683350138e-38
nucleic acid metabolic process,BP,5735,642,3.58751525107136e-38
macromolecule biosynthetic process,BP,5114,589,9.720585922150337e-38
regulation of primary metabolic process,BP,6233,679,4.37055020940014e-37
regulation of cellular macromolecule biosynthetic process,BP,3998,489,1.6558839255426346e-36
RNA biosynthetic process,BP,3733,463,1.0728052874486975e-35
"transcription, DNA-templated",BP,3668,457,1.226142758031172e-35
nucleic acid-templated transcription,BP,3716,461,1.5523620517278486e-35
"regulation of transcription, DNA-templated",BP,3506,442,1.658922250873354e-35
regulation of RNA biosynthetic process,BP,3576,447,4.667907011421462e-35
detection of chemical stimulus involved in sensory perception of smell,BP,427,245,7.185448903769445e-257
sensory perception of smell,BP,454,246,2.5167511138700027e-249
detection of chemical stimulus involved in sensory perception,BP,477,249,4.721017398901666e-247
detection of chemical stimulus,BP,512,250,2.2526717845345287e-238
sensory perception of chemical stimulus,BP,526,250,1.6030645291037742e-234
detection of stimulus involved in sensory perception,BP,531,250,3.5050814542789113e-233
detection of stimulus,BP,691,252,1.1976053981789247e-200
sensory perception,BP,977,257,4.384136348765777e-164
G protein-coupled receptor signaling pathway,BP,1371,259,2.9624368711848277e-127
nervous system process,BP,1437,260,4.76570469298385e-123
system process,BP,2216,269,6.402833620079784e-85
keratinization,BP,224,74,2.28997157499106e-52
keratinocyte differentiation,BP,305,79,6.370608230317838e-47
multicellular organismal process,BP,7751,448,1.2489660500110944e-45
detection of chemical stimulus involved in sensory perception of smell,BP,427,6,8.060697052619462e-7
sensory perception of smell,BP,454,6,1.1523339132048e-6
detection of chemical stimulus involved in sensory perception,BP,477,6,1.5359652583559802e-6
detection of chemical stimulus,BP,512,6,2.3158953904996276e-6
sensory perception of chemical stimulus,BP,526,6,2.7071192992559447e-6
detection of stimulus involved in sensory perception,BP,531,6,2.859303650842717e-6
detection of stimulus,BP,691,6,1.2965238412903493e-5
sensory perception,BP,977,6,9.10504515638539e-5
positive regulation of peptidyl-serine phosphorylation of STAT protein,BP,21,2,1.3482867068752934e-4
regulation of peptidyl-serine phosphorylation of STAT protein,BP,23,2,1.622779778856658e-4
serine phosphorylation of STAT protein,BP,27,2,2.2469761469698225e-4
multicellular organismal process,BP,7751,14,2.2614780878436788e-4
natural killer cell activation involved in immune response,BP,32,2,3.167477143731951e-4
G protein-coupled receptor signaling pathway,BP,1371,6,5.783617158478836e-4
response to exogenous dsRNA,BP,46,2,6.564568345949181e-4
nervous system process,BP,1437,6,7.432231513444507e-4
extracellular matrix organization,BP,368,24,1.1341895925819092e-16
extracellular structure organization,BP,422,25,2.3445030183211845e-16
cell adhesion,BP,1420,38,3.7992318233928073e-13
biological adhesion,BP,1427,38,4.4212519436466437e-13
anatomical structure morphogenesis,BP,2735,52,3.779151691372455e-12
anatomical structure formation involved in morphogenesis,BP,1173,31,1.210287862970285e-10
multicellular organism development,BP,5491,72,2.3562495009610257e-9
anatomical structure development,BP,5988,76,2.507101832327484e-9
system development,BP,4918,67,2.806554169911259e-9
animal organ development,BP,3583,55,2.845619699043975e-9
blood vessel development,BP,761,23,3.5073607933969712e-9
vasculature development,BP,792,23,7.430554601814893e-9
RNA metabolic process,BP,5206,50,2.0524294585181093e-6
nucleobase-containing compound metabolic process,BP,6411,57,2.752652748396688e-6
regulation of nucleobase-containing compound metabolic process,BP,4140,42,6.0314798387804245e-6
heterocycle metabolic process,BP,6570,57,6.408198780313025e-6
nucleic acid metabolic process,BP,5735,52,6.615234418908842e-6
macromolecule biosynthetic process,BP,5114,48,7.748244740531141e-6
cellular macromolecule biosynthetic process,BP,4961,47,8.027130064758735e-6
cellular aromatic compound metabolic process,BP,6615,57,8.081018297055502e-6
regulation of RNA metabolic process,BP,3822,39,1.381983234215368e-5
gene expression,BP,6585,56,1.651450427600884e-5
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,120,65,3.527880768995721e-53
cotranslational protein targeting to membrane,BP,109,62,1.4654008038482433e-52
SRP-dependent cotranslational protein targeting to membrane,BP,105,61,1.6538194569481544e-52
viral transcription,BP,177,73,8.371696211110967e-49
establishment of protein localization to endoplasmic reticulum,BP,122,62,1.7066503985576994e-48
protein targeting to ER,BP,118,61,2.5735776837692512e-48
translational initiation,BP,193,75,7.068620215232815e-48
viral gene expression,BP,191,74,3.882799015293246e-47
protein localization to endoplasmic reticulum,BP,147,65,6.9878399694629825e-46
nuclear-transcribed mRNA catabolic process,BP,207,74,3.1142309351221073e-44
translation,BP,714,132,1.0693968080937218e-41
mRNA catabolic process,BP,364,93,2.2769834055260447e-41
peptide biosynthetic process,BP,739,132,5.2792074925974666e-40
RNA catabolic process,BP,397,95,1.1967513543593038e-39
nucleic acid metabolic process,BP,5735,1577,1.705607513759602e-167
nucleobase-containing compound metabolic process,BP,6411,1688,3.406044882948811e-162
heterocycle metabolic process,BP,6570,1705,4.418755436164985e-157
cellular aromatic compound metabolic process,BP,6615,1712,1.1546147541544086e-156
regulation of nucleobase-containing compound metabolic process,BP,4140,1232,7.86859414340562e-149
organic cyclic compound metabolic process,BP,6839,1730,3.133119507292771e-147
cellular nitrogen compound metabolic process,BP,7161,1768,1.1196725538568587e-139
RNA metabolic process,BP,5206,1412,8.401240051122232e-137
regulation of RNA metabolic process,BP,3822,1133,3.548102054219725e-132
cellular macromolecule metabolic process,BP,8352,1944,2.8511166025125644e-130
regulation of cellular macromolecule biosynthetic process,BP,3998,1157,5.572104767374748e-127
regulation of nucleobase-containing compound metabolic process,BP,4140,1102,4.286191692521482e-109
nucleic acid metabolic process,BP,5735,1385,1.4158780905507165e-108
nucleobase-containing compound metabolic process,BP,6411,1484,9.423992642214171e-103
regulation of RNA metabolic process,BP,3822,1025,1.0941185447662856e-101
heterocycle metabolic process,BP,6570,1505,9.427319119096276e-101
cellular aromatic compound metabolic process,BP,6615,1506,2.2163547430387795e-98
nucleic acid-templated transcription,BP,3716,990,1.9388544960707798e-95
RNA biosynthetic process,BP,3733,993,2.336040115133109e-95
"transcription, DNA-templated",BP,3668,979,1.232855956854759e-94
organic cyclic compound metabolic process,BP,6839,1532,1.698317624583611e-94
nucleobase-containing compound biosynthetic process,BP,4278,1089,1.903841555578593e-93
heterocycle biosynthetic process,BP,4341,1099,6.966858161572066e-93
regulation of cellular macromolecule biosynthetic process,BP,3998,1036,8.634006594631478e-93
aromatic compound biosynthetic process,BP,4351,1100,1.4398678078425767e-92
transcription by RNA polymerase II,BP,2818,808,6.215681206240297e-92
organelle organization,BP,3885,383,6.202033134039604e-23
chromatin organization,BP,800,115,1.9789812962954914e-17
cellular component organization,BP,6512,544,3.4119801074814884e-017
cellular component organization or biogenesis,BP,6697,556,4.053881669740812e-17
chromosome organization,BP,1230,153,5.980341720763222e-17
cellular protein localization,BP,1872,14,6.576259592775186e-5
cellular macromolecule localization,BP,1883,14,7.010850123872968e-5
regulation of intracellular protein transport,BP,225,5,1.781011978257389e-4
cellular localization,BP,2927,17,2.086015603183267e-4
extracellular matrix organization,BP,368,6,2.0929007095770615e-4
regulation of cilium assembly,BP,56,3,3.0660009207260824e-4
extracellular structure organization,BP,422,6,4.3503675712804155e-4
positive regulation of intracellular protein transport,BP,153,4,4.506173988377886e-4
protein-containing complex localization,BP,281,5,4.951267326105445e-4
amide transport,BP,2065,13,7.000579839967729e-4
regulation of plasma membrane bounded cell projection assembly,BP,175,4,7.464891432611964e-4
regulation of cell projection assembly,BP,177,4,7.788428158744933e-4
nitrogen compound transport,BP,2374,14,7.955148140033637e-4
positive regulation of cellular protein localization,BP,324,5,9.405921410061494e-4
protein localization,BP,2765,15,0.001172019197501451
plasma membrane tubulation,BP,22,2,0.0012049796594074743
regulation of cellular protein localization,BP,524,6,0.0013417609230801956
regulation of carbohydrate metabolic process,BP,206,4,0.0013664801562538315
cellular macromolecule metabolic process,BP,8352,587,3.757708108319579e-49
regulation of nucleobase-containing compound metabolic process,BP,4140,373,1.1634966556033175e-48
nucleic acid metabolic process,BP,5735,453,7.662866699892217e-46
nucleobase-containing compound metabolic process,BP,6411,481,3.0827987826731947e-43
regulation of RNA metabolic process,BP,3822,342,7.418711949527042e-43
nucleic acid-templated transcription,BP,3716,333,1.3922165217802416e-41
"transcription, DNA-templated",BP,3668,330,1.7293412547864127e-41
RNA biosynthetic process,BP,3733,333,3.780439038773026e-41
nucleic acid metabolic process,BP,5735,1563,1.4808269177221492e-145
nucleobase-containing compound metabolic process,BP,6411,1688,1.52290587896862e-145
heterocycle metabolic process,BP,6570,1703,1.3136670486590882e-139
cellular aromatic compound metabolic process,BP,6615,1711,1.4691178497946744e-139
organic cyclic compound metabolic process,BP,6839,1734,2.0819578210828818e-132
regulation of nucleobase-containing compound metabolic process,BP,4140,1218,1.2830872295241793e-130
cellular nitrogen compound metabolic process,BP,7161,1769,1.4615168758073653e-123
meiotic gene conversion,BP,3,1,8.783486556127595e-4
gene conversion,BP,4,1,0.0011709886315982576
male meiosis chromosome segregation,BP,4,1,0.0011709886315982576
actomyosin contractile ring assembly,BP,6,1,0.0017560543034532694
assembly of actomyosin apparatus involved in cytokinesis,BP,6,1,0.0017560543034532694
chiasma assembly,BP,6,1,0.0017560543034532694
actomyosin contractile ring organization,BP,7,1,0.00204848002721969
mitotic spindle midzone assembly,BP,7,1,0.00204848002721969
nuclear chromosome segregation,BP,262,2,0.0023622026628048343
mitotic spindle elongation,BP,9,1,0.002633117320155698
spindle elongation,BP,10,1,0.0029253289172107566
spindle midzone assembly,BP,10,1,0.0029253289172107566
regulation of attachment of spindle microtubules to kinetochore,BP,12,1,0.003509538082188013
chromosome segregation,BP,321,2,0.0035210744455021654
sulfate transport,BP,17,1,0.0049688131416230075
resolution of meiotic recombination intermediates,BP,18,1,0.005260454347287169
nucleobase-containing compound metabolic process,BP,6411,945,2.0545183602922794e-108
nucleic acid metabolic process,BP,5735,879,2.5393231061994017e-107
heterocycle metabolic process,BP,6570,953,3.879858982947871e-105
cellular aromatic compound metabolic process,BP,6615,953,3.910486338192956e-103
organic cyclic compound metabolic process,BP,6839,961,2.966662929227465e-97
chromosome organization,BP,1230,335,4.169181839911967e-95
cellular nitrogen compound metabolic process,BP,7161,983,4.3320231010078207e-94
nucleic acid metabolic process,BP,5735,973,6.299831634496909e-124
nucleobase-containing compound metabolic process,BP,6411,1043,6.328332283938687e-124
heterocycle metabolic process,BP,6570,1051,7.629862587262562e-120
cellular aromatic compound metabolic process,BP,6615,1053,1.3861163400120832e-118
organic cyclic compound metabolic process,BP,6839,1063,1.5691784612740644e-112
chromosome organization,BP,1230,371,1.791175454666269e-108
cellular nitrogen compound metabolic process,BP,7161,1079,4.123255522452925e-105
nucleic acid metabolic process,BP,5735,532,2.495335799746233e-77
nucleobase-containing compound metabolic process,BP,6411,563,1.3771822276855191e-74
heterocycle metabolic process,BP,6570,567,2.488071748902995e-72
cellular aromatic compound metabolic process,BP,6615,568,1.227980830974397e-71
chromosome organization,BP,1230,214,1.8653221635239458e-68
organic cyclic compound metabolic process,BP,6839,568,9.060741101738657e-66
cellular nitrogen compound metabolic process,BP,7161,583,3.62287895516609e-65
DNA metabolic process,BP,1026,187,1.4915500562678778e-62
nucleic acid metabolic process,BP,5735,529,1.0609567453052433e-77
nucleobase-containing compound metabolic process,BP,6411,561,1.1619714395228034e-75
heterocycle metabolic process,BP,6570,564,6.918417003223595e-73
cellular aromatic compound metabolic process,BP,6615,565,3.370420458467068e-72
chromosome organization,BP,1230,211,4.5336965650104646e-67
organic cyclic compound metabolic process,BP,6839,565,2.4645253609820576e-66
cellular nitrogen compound metabolic process,BP,7161,580,8.327942459588853e-66
DNA metabolic process,BP,1026,185,9.221596590579519e-62
nucleic acid metabolic process,BP,5735,537,9.909021235817727e-79
nucleobase-containing compound metabolic process,BP,6411,569,2.207611182748199e-76
heterocycle metabolic process,BP,6570,572,1.517234595500298e-73
cellular aromatic compound metabolic process,BP,6615,573,7.694089839937009e-73
chromosome organization,BP,1230,214,6.2564571213511066e-68
organic cyclic compound metabolic process,BP,6839,574,2.094287154836608e-67
cellular nitrogen compound metabolic process,BP,7161,588,3.0375067520465623e-66
DNA metabolic process,BP,1026,188,7.800756192052509e-63
detection of chemical stimulus involved in sensory perception,BP,477,18,5.3425787823073585e-15
detection of chemical stimulus involved in sensory perception of smell,BP,427,17,1.4385582798788637e-14
detection of chemical stimulus,BP,512,18,1.808388493962416e-14
sensory perception of chemical stimulus,BP,526,18,2.8721019808092996e-14
detection of stimulus involved in sensory perception,BP,531,18,3.3771276624777927e-14
sensory perception of smell,BP,454,17,3.913893391697062e-14
detection of stimulus,BP,691,19,2.4265558684139477e-13
G protein-coupled receptor signaling pathway,BP,1371,24,1.4770291258170993e-12
sensory perception,BP,977,18,8.290712076817471e-10
nervous system process,BP,1437,20,9.745544790817285e-9
multicellular organismal process,BP,7751,47,1.6918198325046134e-8
keratinization,BP,224,8,5.322143385701468e-7
detection of chemical stimulus involved in sensory perception of smell,BP,427,56,1.3763402365876062e-57
sensory perception of smell,BP,454,56,4.830002813424943e-56
detection of chemical stimulus involved in sensory perception,BP,477,56,8.363040983410074e-55
detection of chemical stimulus,BP,512,56,4.853858543169505e-53
sensory perception of chemical stimulus,BP,526,56,2.2635089266397118e-52
detection of stimulus involved in sensory perception,BP,531,56,3.880401237763068e-52
detection of stimulus,BP,691,57,4.904050696754736e-47
sensory perception,BP,977,57,1.1558763376915251e-38
G protein-coupled receptor signaling pathway,BP,1371,57,8.857774656580218e-31
nervous system process,BP,1437,57,1.0332020863859799e-29
system process,BP,2216,57,2.8327127285522406e-20
keratinization,BP,224,19,9.384659969530728e-16
detection of chemical stimulus involved in sensory perception of smell,BP,427,205,2.4700542470315247e-229
detection of chemical stimulus involved in sensory perception,BP,477,209,1.9546563270727875e-223
sensory perception of smell,BP,454,205,3.652760207197463e-222
detection of chemical stimulus,BP,512,209,2.6498518506822736e-215
detection of stimulus involved in sensory perception,BP,531,210,7.345478545579301e-213
sensory perception of chemical stimulus,BP,526,209,2.9360633970431686e-212
detection of stimulus,BP,691,210,2.466578279943335e-184
sensory perception,BP,977,216,2.429903848910918e-157
nervous system process,BP,1437,218,2.2542609131274086e-122
G protein-coupled receptor signaling pathway,BP,1371,214,2.3706787544776995e-122
system process,BP,2216,223,6.946236278075195e-88
multicellular organismal process,BP,7751,345,3.6689031098650357e-50
response to chemical,BP,4797,247,7.330433664727238e-40
keratinization,BP,224,54,1.0564664147772419e-38
detection of chemical stimulus involved in sensory perception of smell,BP,427,230,3.2684161909771e-232
sensory perception of smell,BP,454,231,1.7913235251604315e-225
detection of chemical stimulus involved in sensory perception,BP,477,234,1.1214208183342058e-223
detection of chemical stimulus,BP,512,235,7.58467474359025e-216
sensory perception of chemical stimulus,BP,526,235,2.5139087975642566e-212
detection of stimulus involved in sensory perception,BP,531,235,4.221879345347774e-211
detection of stimulus,BP,691,236,5.012444240185373e-180
sensory perception,BP,977,245,2.6542586550161327e-151
G protein-coupled receptor signaling pathway,BP,1371,244,7.672099807179508e-114
nervous system process,BP,1437,249,1.0029154393492198e-113
system process,BP,2216,263,1.4813925608762247e-81
multicellular organismal process,BP,7751,441,5.704893072355871e-44
keratinization,BP,224,63,4.016280866216298e-40
keratinocyte differentiation,BP,305,69,3.4365879227307943e-37
detection of chemical stimulus involved in sensory perception of smell,BP,427,252,9.287788403800676e-253
sensory perception of smell,BP,454,254,1.9156419426724462e-246
detection of chemical stimulus involved in sensory perception,BP,477,256,4.462703173135694e-242
detection of chemical stimulus,BP,512,258,1.5609029162881962e-234
sensory perception of chemical stimulus,BP,526,258,1.5915600281256438e-230
detection of stimulus involved in sensory perception,BP,531,257,1.3331489658108853e-227
detection of stimulus,BP,691,261,1.5013677939929626e-196
sensory perception,BP,977,268,1.544941912427365e-160
G protein-coupled receptor signaling pathway,BP,1371,270,2.9131551481569846e-122
nervous system process,BP,1437,274,1.3189677780878417e-120
system process,BP,2216,291,3.779952585401742e-86
keratinization,BP,224,73,2.9124280959771087e-47
multicellular organismal process,BP,7751,495,1.8685214724983872e-45
keratinocyte differentiation,BP,305,79,8.609244785771536e-43
detection of chemical stimulus involved in sensory perception of smell,BP,427,252,6.851238578397087e-270
sensory perception of smell,BP,454,254,1.0765124557221626e-263
detection of chemical stimulus involved in sensory perception,BP,477,257,3.6394479185797827e-261
detection of chemical stimulus,BP,512,259,1.1444924088240233e-253
sensory perception of chemical stimulus,BP,526,259,1.3216868255475571e-249
detection of stimulus involved in sensory perception,BP,531,258,1.434224645944966e-246
detection of stimulus,BP,691,262,2.448093227456107e-215
sensory perception,BP,977,265,3.0728589214158117e-174
G protein-coupled receptor signaling pathway,BP,1371,272,5.565328565330778e-141
nervous system process,BP,1437,267,1.8839507491089765e-130
system process,BP,2216,282,1.5855297389830767e-95
keratinization,BP,224,74,1.6758940638311105e-52
multicellular organismal process,BP,7751,453,8.016726183010792e-49
keratinocyte differentiation,BP,305,79,4.6041688530437495e-047
nucleobase-containing compound metabolic process,BP,6411,975,2.666006032836978e-70
heterocycle metabolic process,BP,6570,989,3.2729589511976336e-69
cellular aromatic compound metabolic process,BP,6615,990,7.912825738483486e-68
cellular macromolecule metabolic process,BP,8352,1161,2.084741255443911e-65
cellular nitrogen compound metabolic process,BP,7161,1040,2.986867657347431e-65
regulation of nucleobase-containing compound metabolic process,BP,4140,712,3.092543200301269e-95
nucleic acid metabolic process,BP,5735,875,9.351674174605517e-94
nucleobase-containing compound metabolic process,BP,6411,926,3.987444933998422e-87
cellular aromatic compound metabolic process,BP,6615,939,2.3225291448984483e-84
heterocycle metabolic process,BP,6570,934,4.84820195116698e-84
cellular macromolecule biosynthetic process,BP,4961,773,4.7066978588051916e-83
regulation of RNA metabolic process,BP,3822,651,7.829637132245915e-83
macromolecule biosynthetic process,BP,5114,783,1.4403917152476289e-80
cellular macromolecule metabolic process,BP,8352,1085,1.7467553169754772e-79
nucleobase-containing compound biosynthetic process,BP,4278,693,2.3458116153651546e-79
organic cyclic compound metabolic process,BP,6839,947,7.320415129025165e-79
heterocycle biosynthetic process,BP,4341,697,3.783476230665761e-78
regulation of cellular macromolecule biosynthetic process,BP,3998,660,4.1798091821538474e-78
RNA biosynthetic process,BP,3733,630,1.0795392974547913e-77
aromatic compound biosynthetic process,BP,4351,697,1.1131618957422986e-77
nucleic acid-templated transcription,BP,3716,628,1.2192257421472588e-77
homophilic cell adhesion via plasma membrane adhesion molecules,BP,168,23,1.917307936009669e-27
cell-cell adhesion via plasma-membrane adhesion molecules,BP,273,23,1.745520560442341e-22
cell-cell adhesion,BP,839,27,1.4446566498241313e-15
cell adhesion,BP,1420,33,6.212546843292462e-15
biological adhesion,BP,1427,33,7.153901075421948e-15
synapse organization,BP,408,12,5.746327634633441e-7
positive regulation of nervous system development,BP,541,13,1.8184055530218083e-6
regulation of dendrite development,BP,149,7,7.434084148186831e-6
regulation of nervous system development,BP,927,16,7.876634703318056e-6
regulation of neuron differentiation,BP,656,13,1.4574712869788778e-5
dendrite development,BP,233,8,1.6199218127324033e-5
cell projection morphogenesis,BP,666,13,1.709187667911907e-5
cellular macromolecule metabolic process,BP,8352,2124,3.5637640949990445e-109
nucleic acid metabolic process,BP,5735,397,7.424943824275664e-29
nucleobase-containing compound metabolic process,BP,6411,420,1.021726026537398e-25
heterocycle metabolic process,BP,6570,427,1.4597428731637605e-25
cellular aromatic compound metabolic process,BP,6615,428,3.287138500586605e-25
RNA metabolic process,BP,5206,360,3.720391017043464e-25
cellular metabolic process,BP,11301,628,1.8883346296857744e-24
cellular macromolecule metabolic process,BP,8352,504,2.5029163775721787e-24
regulation of nucleobase-containing compound metabolic process,BP,4140,303,3.464703955008942e-24
detection of chemical stimulus involved in sensory perception of smell,BP,427,254,4.66340441405052e-248
sensory perception of smell,BP,454,258,7.55695429899325e-245
detection of chemical stimulus involved in sensory perception,BP,477,258,4.383133552646616e-237
detection of chemical stimulus,BP,512,260,2.1881876139434675e-229
